projectId	number	author	createdAt	labels	title	title_numberOfWords	body	body_numberOfWords
8514	1289	xanview	2011-05-25T05:58:14.000Z	[]	memory out seconds	8	step ubuntu-11.04 ruby rvm install scaffold string rake migrate step curl value content-type json json value updated curl step memory use out seconds curl doctype html html lang head meta utf-8 title actioncontroller exception title background-color font-size pre background-color padding font-size visited hover background-color head pre file load home controllers pre home href onclick block return trace href onclick block return trace href onclick block return trace display block pre pre display pre activesupport activesupport load activesupport activesupport block load file activesupport activesupport constants activesupport activesupport load file activesupport activesupport require load activesupport activesupport load activesupport activesupport block const activesupport activesupport each activesupport activesupport const activesupport activesupport inflector block activesupport activesupport inflector each activesupport activesupport inflector activesupport activesupport block activesupport activesupport yield activesupport activesupport default activesupport activesupport actionpack actiondispatch routing controller reference actionpack actiondispatch routing controller actionpack actiondispatch routing call rack mount block call rack mount block rack mount each rack mount rack mount call actionpack actiondispatch routing call actionpack actiondispatch middleware standards call rack rack call rack rack call actionpack actiondispatch middleware call actionpack actiondispatch middleware params call actionpack actiondispatch middleware call rack rack session abstract rack rack session abstract call actionpack actiondispatch middleware call activerecord active-record-query call activerecord activerecord connection abstract connection call actionpack actiondispatch middleware block call activesupport activesupport call activesupport activesupport actionpack actiondispatch middleware call actionpack actiondispatch middleware call rack rack call actionpack actiondispatch middleware call actionpack actiondispatch middleware show call rack call rack rack call rack rack call activesupport activesupport local call rack rack call actionpack actiondispatch middleware call rack call call rack call rack rack handler service local rvm ruby-1.9.1 webrick service local rvm ruby-1.9.1 webrick local rvm ruby-1.9.1 webrick block pre display pre activesupport activesupport load activesupport activesupport block load file activesupport activesupport constants activesupport activesupport load file activesupport activesupport require load activesupport activesupport load activesupport activesupport block const activesupport activesupport each activesupport activesupport const activesupport activesupport inflector block activesupport activesupport inflector each activesupport activesupport inflector activesupport activesupport block activesupport activesupport yield activesupport activesupport default activesupport activesupport actionpack actiondispatch routing controller reference actionpack actiondispatch routing controller actionpack actiondispatch routing call rack mount block call rack mount block rack mount each rack mount rack mount call actionpack actiondispatch routing call actionpack actiondispatch middleware standards call rack rack call rack rack call actionpack actiondispatch middleware call actionpack actiondispatch middleware params call actionpack actiondispatch middleware call rack rack session abstract rack rack session abstract call actionpack actiondispatch middleware call activerecord active-record-query call activerecord activerecord connection abstract connection call actionpack actiondispatch middleware block call activesupport activesupport call activesupport activesupport actionpack actiondispatch middleware call actionpack actiondispatch middleware call rack rack call actionpack actiondispatch middleware call actionpack actiondispatch middleware show call rack call rack rack call rack rack call activesupport activesupport local call rack rack call actionpack actiondispatch middleware call rack call call rack call rack rack handler service local rvm ruby-1.9.1 webrick service local rvm ruby-1.9.1 webrick local rvm ruby-1.9.1 webrick block pre request parameters pre pre href onclick session dump block return show session dump session dump display pre pre href onclick env dump block return show env dump env dump display pre gateway interface cgi http remote-host server-name server http-1.1 pre response pre pre html any	1527
8514	1339	krzkrzkrz	2011-05-26T14:39:04.000Z	[]	 	5	contains message config-files this this summary console url far jobs get puts module url time return process queue rake environment resque console window back time	153
8514	1360	gbh	2011-05-27T18:41:16.000Z	[activerecord;;regression]	double save	7	this this this exists master branch class activerecord base has-many class activerecord base before-save save class activesupport testcase save this output next output reason save any this happening	173
8514	1374	dnagir	2011-05-28T11:56:19.000Z	[activesupport]	character utf-8 ascii-8bit	6	gem install rdoc documentation message character utf-8 ascii-8bit rdoc args home doc rdoc documentation	51
8514	1423	gucki	2011-05-31T12:19:48.000Z	[]	records associations	8	project models model class account activerecord base has-many nested-attributes class dossier activerecord base account invoke rails-console this record any warnings this	86
8514	1467	radar	2011-06-03T11:17:36.000Z	[]	double attributes	9	this short build record activerecord activerecord associations defined like this build record attributes options record attributes options attributes protection attributes attributes options record this attributes loaded build assign attributes forem this has-many posts nested-attributes posts commenting out assign attributes line double attributes can forem bundle-install bundle exec rspec integration	146
8514	1471	gbh	2011-06-03T15:48:33.000Z	[activerecord;;regression]	attributes parent object counter-cache acts-as-tree	17	model tree class activerecord base parent classname counter children count has-many children class key parent class activesupport testcase this parent this parent object triggers counter-cache refresh key this which this functionality master branch	113
8514	1489	rhulse	2011-06-05T06:43:18.000Z	[]	helpers	4	this testapp helpers output assets uses assets paperclip bunch	43
8514	1524	fabrizioq	2011-06-07T14:59:44.000Z	[]	has-one setting	10	ruby class activerecord base class activerecord base has-one ruby ruby edge ruby this behavior	62
8514	1592	pwim	2011-06-09T02:55:05.000Z	[]	dumping schema	9	table utf-8 default-value activerecord version create-table invoices title default schema include encoding this encoding encoding	58
8514	1597	helpfulcodes	2011-06-09T09:35:42.000Z	[]	place	5	place function number-with-delimiter precision number-with-delimiter precision precision delimiter separator rails-3.1 master	42
8514	1663	igel	2011-06-12T11:55:03.000Z	[actionpack;;regression]	regression url-for html-safe unicode params	9	exception using ruby search path exception search path search path exception undefined each byte activesupport activesupport method-missing home ruby-1.9.1 uri block activesupport activesupport core string output gsub activesupport activesupport core string output gsub home ruby-1.9.1 uri rack mount uri	149
8514	1673	krzkrzkrz	2011-06-13T06:08:56.000Z	[]	mass-assignment nested-attributes rails-3.1	11	using rails-3.1 user model has-many destroy nested-attributes email model user attr-accessible email email-confirmation admin rails-console attributes attributes email email-confirmation admin get can protected attributes email email-confirmation email model admin scope nested-attributes this can fixed	88
8514	1682	jgelo	2011-06-13T20:32:26.000Z	[]	rails-3.1 default-scope count	5	rails-3.1 where count default-scope scope include condition count include this ruby class activerecord base has-many default scope where class activerecord base loading development-environment select count where sqlite3 sqlexception select count where activerecord sqlite3 sqlexception select count where loading development-environment sql select count distinct outer-join where	149
8514	1697	titanous	2011-06-14T16:20:17.000Z	[]	activerecord sql order	6	coalesce updated malformed sql select order coalesce updated limit case this split blob master activerecord activerecord-relation	57
8514	1842	pwim	2011-06-24T02:47:02.000Z	[]	access associations	8	class invoice activerecord base sender assign defaults assign defaults record sender invoice sender assign defaults sender	49
8514	1872	igel	2011-06-27T21:58:26.000Z	[regression]	default url options get	10	this regression maybe scope locale constraints locale get get class applicationcontroller actioncontroller base protect-from-forgery before-filter setting params locale params locale private default url options options default url options options locale options class applicationcontroller redirect controller action require helper class actioncontroller testcase get get locale assert webserver like default url options get default url options before-filter processing html parameters locale setting get processing html parameters locale setting default url options before-filter	237
8514	1922	jfirebaugh	2011-07-01T02:05:35.000Z	[]	defaults	6	defaults like config defaults config deprecation-warning	31
8514	1936	yfeldblum	2011-07-02T01:29:42.000Z	[]	activesupport	6	profiling activesupport development-mode project can object complete interpolation request line blob activesupport activesupport solution pull out get object out block	94
8514	1937	yfeldblum	2011-07-02T01:39:49.000Z	[]	activesupport	4	profiling activesupport development-mode project can object complete interpolation request line blob activesupport activesupport core module reason this variables foreach project foreach request development-mode this can get bit solution using defined prefix instance-methods prefix	109
8514	1958	ddebernardy	2011-07-04T11:48:48.000Z	[]	warnings	5	ruby-1.9.2 file ruby sudo gem install documentation documentation ascii-8bit utf-8 readme ascii-8bit utf-8 documentation file rdoc documentation rdoc documentation ascii-8bit utf-8 readme ascii-8bit utf-8 rdoc documentation file builder file	116
8514	1960	jviney	2011-07-04T13:03:41.000Z	[activerecord;;regression]	generated assign key parent	17	using construct key parent record this rails-3.1 class client activerecord base account account fix commit	62
8514	1992	tstramer	2011-07-07T02:13:34.000Z	[]	undefined caching hash sprockets	9	background haml javascript file using asset-pipeline server snow assets file views shared views shared text html image size size image line actionview undefined caching hash assets text html image size size views shared views shared templates html haml assets evaluate views views html haml rubygems sprockets helpers line caching caching line line line ruby-debug rdb rdb backtrace sprockets helpers caching line rubygems sprockets helpers sprockets helpers path line rubygems sprockets helpers actionview helpers public path line rubygems actionview helpers sprockets helpers public path line rubygems sprockets helpers actionview helpers image line rubygems actionview helpers actionview helpers line rubygems actionview helpers actionview views shared templates html haml local line dropbox views shared class line rubygems actionview activesupport line rubygems actionview actionview class line rubygems actionview activesupport notifications line rubygems actionview renderer activesupport line rubygems activesupport actionview line rubygems actionview renderer abstract actionview line rubygems actionview renderer actionview layout line rubygems actionview renderer actionview line rubygems actionview renderer actionview class line rubygems actionview renderer actionview class line rubygems actionview renderer actionview class line rubygems actionview renderer actionview helpers haml line rubygems actionview helpers rendering actionview line rubygems haml helpers actionview class line dropbox assets tilt class line rubygems tilt tilt evaluate class line rubygems tilt tilt class line rubygems tilt tilt class line rubygems tilt line rubygems sprockets sprockets line rubygems sprockets sprockets logical line rubygems sprockets sprockets logical line rubygems sprockets environment sprockets line rubygems sprockets environment sprockets copy logical line rubygems sprockets dependencies line rubygems sprockets sprockets dependencies environment line rubygems sprockets sprockets logical line rubygems sprockets sprockets logical line rubygems sprockets environment sprockets path logical line rubygems sprockets environment sprockets line rubygems sprockets environment sprockets copy logical line rubygems sprockets sprockets helpers line rubygems sprockets helpers include line rubygems sprockets helpers sprockets helpers include line rubygems sprockets helpers actionview views html haml local line dropbox views class line rubygems actionview activesupport line rubygems actionview actionview class line rubygems actionview actionview layout line rubygems actionview renderer	1142
8514	2031	bartocc	2011-07-11T09:30:25.000Z	[]	default url options actioncontroller testcase	10	implementation default url options like this default url options options where set before-filter before-filter set private set get object expect instance which default url options env this actionpack actioncontroller line build request-uri action parameters default url options line base triggers this default url options using value this params	179
8514	2054	ghost	2011-07-13T13:29:49.000Z	[]	preloading associations can set	9	loading models ruby models has-many models entry user loading return this ownership user set null preload return any which this where arel call preloading sql outer-join line activerecord associations join ruby call join return row join primary-key fix call loaded records preloading behavior line expectations include having return can any	194
8514	2074	hmcfletch	2011-07-14T19:56:42.000Z	[]	block behavior	10	object uses set default attributes attributes set object block let class set value ruby class product activerecord base set defaults set defaults product like ruby product get product object ruby product product object like ruby product get ruby product product this activerecord base block which triggers block object value set block access set patch figure out this was important raise	237
8514	2094	dgeb	2011-07-15T21:59:53.000Z	[]	override option form-for	7	form-for option either options options html any option options html this line blob master actionpack actionview helpers ruby options html this point line set-options html options methods option hash html options shorthand html logic ruby options html key prepare pull-request	134
8514	2106	foresth	2011-07-16T10:01:41.000Z	[]	ruby assign nested-attributes	12	ruby-1.9.2 symbols was assign nested-attributes attributes record nested-attributes can attributes hash hash ruby attributes hash attributes attributes attributes attributes attributes attributes hash like this ruby children attributes nomethoderror undefined symbol ruby symbol sorted result this porting ruby-1.9.2 was nor was find any core symbol this this	212
8514	2107	rubys	2011-07-16T13:00:43.000Z	[]	xmlhttprequest	6	regression ruby-1.8.7 either integration user-stories ruby require helper class actiondispatch xmlhttprequest post products execute command rake integration output stories output stories	79
8514	2126	cgriego	2011-07-17T20:15:43.000Z	[]	precompiling assets groups set	11	bundle exec rake assets precompile groups environment set between shell task option precompiling assets	49
8514	2162	justindell	2011-07-20T02:03:17.000Z	[regression]	sqlite3 blobs	6	blobs sqlite3 result decimal decimal scaffold decimal select typeof numbers where blob line activerecord base numeric testthat numeric bank balance bank balance bigdecimal population population assert assert bank balance	139
8514	2169	jasnow	2011-07-21T00:29:28.000Z	[]	deprecated message	5	rake doc get option deprecated format doc constants attributes methods elapsed add fix get this line option deprecated options options eof	117
460078	492	groner	2011-07-28T22:51:17.000Z	[]	firefox	3	firefox hash url encoding utf-8 firefox filter firefox filter updating href replace exception navigation this firefox3.6 like fix	79
8514	2346	bradediger	2011-07-29T18:56:38.000Z	[]	performance regression compilation	5	performance regression startup has-many routes order each hash accessor urlhelper methods selector helper module warnings redefinition blob master actionpack actiondispatch routing case where remove-method nameerror this can add seconds startup routes semantics request commit methodology pull master rvm bin testapp testapp profile startup baseline vim config ruby testapp time runner runner user system cpu add routes profile vim config ruby testapp resources time runner runner user system cpu this point profiling startup ruby-prof graph html startup runner show time this was startup time where this reverting commit startup time revert git-revert trivial merge testapp time runner runner user system cpu	344
8514	2355	waynn	2011-07-30T00:44:34.000Z	[]	behavior options	7	methods call stringify options image submit submit textarea methods actionview helpers call stringify merge this behavior options solution each methods use stringify stringify	74
8514	2368	arunagw	2011-07-31T11:25:20.000Z	[]	rake middleware master	10	rake middleware command-line pre environment ruby version x86 rubygems version rack version version activerecord version action pack version activeresource version action mailer version activesupport version root environment pre	55
8514	2431	matpowel	2011-08-05T04:07:15.000Z	[]	rails-3.1 marshalling activerecord	6	activerecord rails-3.1 against head master head words puts record puts record this loading object grab record record undefined include associations this where use dump load deep-copy random sql user model random record any	197
8514	2468	kamui	2011-08-08T22:30:21.000Z	[needs feedback;;railties]	assets rack	10	rails-3.1 heroku uses cloudflare cdn cloudflare dns cdn use dns static cloudflare web file cdn get cdn amazon-cloudfront except host host domain-name use caching rack use store store assets html cloudflare caching rack caching assets case using redistogo instance static assets rack this cdn serving get cloudflare this precompiled assets rack middleware out action fragment controller caching setting cache-control private no-cache no-cache user caching assets store assets loss redistogo instance term	266
8514	2509	sars	2011-08-12T18:14:29.000Z	[actionpack]	dump format user class	6	upgrade was production main production logfile find dump format user class find can fix this	68
8514	2510	joevandyk	2011-08-12T20:57:11.000Z	[]	class routes	12	commit testcase class request return routes match constraints url params expect params path match path	59
8514	2553	iaddict	2011-08-17T08:43:21.000Z	[]	sql-server	6	generated-sql sql-server exception activerecord activerecord was select select row-number order rownum where where rownum between alias like pull-request exists this pull	83
8514	2556	aduffeck	2011-08-17T09:38:45.000Z	[activerecord;;regression]	has-many scope join	14	get activerecord like activerecord tablename select count inner-join inner-join where owner this regression where like select count inner-join inner-join where which join break patch which triggers	138
8514	2624	dmajda	2011-08-22T08:45:32.000Z	[regression]	actioncontroller testcase can	7	actioncontroller testcase parameters can value hash this behavior post get methods call process this behavior like this title post add assert assert title process parameters rails-3.1 this regression	118
8514	2645	cfis	2011-08-23T04:29:34.000Z	[]	fixtures yaml exception	6	line activerecord activerecord yaml string fixture yaml load erb render fixture rescue rescue exception psych syntax-error get	51
8514	2654	dmajda	2011-08-23T11:51:31.000Z	[regression]	actioncontroller set	7	actioncontroller set gets this request http request https get controller action http https get controller action http rails-3.1 this against	91
8514	2755	diragor	2011-08-30T20:46:19.000Z	[]	updates counter-cache match counter-cache symbol	10	parent object has-many destroy object counter-cache using symbol api has-many each counter decrement updates counter-cache matching string version counter against symbol was ruby class activerecord base has-many classname key parent destroy class activerecord base parent classname key parent counter-cache count parent parent count counter-cache string symbol documentation uses symbol updates counter-cache	181
8514	2795	ben-av	2011-09-01T13:25:39.000Z	[]	cookiejar	2	cookiejar rails-3.1 was where cookiejar hash any request cookies class applicationcontroller temp cookies temp cookies	67
8514	2800	derekprior	2011-09-01T18:19:57.000Z	[railties]	control	10	folders place put command preserve folders git git control system track folders use git option control option rename directory patch solution add option add face solution rename skip any	208
8514	2807	rsutphin	2011-09-01T23:13:01.000Z	[]	activerecord load models database-connection	14	using activerecord load model class set primary-key database-connection this activerecord testcase gist gist like this activerecord methods set primary-key undefined nomethoderror private tmp class private tmp required require load models main	104
8514	2828	pixeltrix	2011-09-03T09:06:14.000Z	[regression]	sql loading	9	loading relationship key can record null primary-key	36
8514	2834	pixeltrix	2011-09-03T15:27:53.000Z	[activerecord]	ignore preload scope using associations	8	models ruby class activerecord base class activerecord base class product activerecord base product has-many variants default scope preload product class variant activerecord base product class activerecord base variant has-one product variant product has-one product product load either raise activerecord preload fix preload join model scope	99
8514	2840	fxn	2011-09-03T21:47:08.000Z	[]	fixtures	8	documentation fixtures activerecord fixtures	27
8514	2858	jaylevitt	2011-09-04T21:27:36.000Z	[]	doc instructions report	9	back fix system which split between github future report assign time guides obsolete language using tracker reporting instructions meta	108
8514	2882	threez	2011-09-06T06:48:52.000Z	[]	basic header	5	project use encode credentials encode basic credentials send using http testing out ruby actioncontroller credentials string encoding ruby encode credentials username basic activesupport username string	90
8514	2973	yfeldblum	2011-09-10T17:18:16.000Z	[]	file	7	actioncontroller file actioncontroller require blob actionpack actioncontroller metal option reason content-disposition httpresponse header optional where response using file where content-disposition header html database distributed-filesystem where like send browser database file	106
8514	2980	kennyj	2011-09-11T17:52:41.000Z	[]	host	6	host relative actionpack sprockets assets request	18
8514	3020	falcon007	2011-09-14T11:37:46.000Z	[]	 	9	replace call record null key pre railsapps loading development-environment irb main motorola product motorola comments count count user rating updated irb main text value product text value irb main select products where products binary products motorola limit products comments count count updated user rating null motorola insert-into specifications product text value irb main specs irb main specs text value specifications product text value null commit product text value irb main specs text value insert-into specifications product text value null product text value product text value irb main specs load select specifications specifications where specifications product product text value product text value irb main product motorola comments count count user rating updated irb main select products where products binary products products motorola limit irb main load products products order products limit product motorola comments count count user rating updated irb main load select specifications specifications where specifications product product text value irb main pre	580
8514	3104	mickeb	2011-09-22T18:49:05.000Z	[]	activerecord set primary-key	7	access activerecord default primary-key set set primary-key uses default primary-key generated-sql this single-file activerecord report paste git-clone git activerecord activerecord report bundle-install bundle exec ruby	65
1795273	55	avocade	2011-09-25T23:35:16.000Z	[]	undefined sass config sass-rails	11	rake assets precompile bin ruby bin rake assets precompile rake undefined sass config class assets trace task rake sass-rails except where image precompiled which fixed	67
460078	571	tehek	2011-09-27T22:19:07.000Z	[]	result limit input	13	live-preview api enter any notice result enter any less notice	38
8514	3165	gucki	2011-09-29T09:23:31.000Z	[activerecord]	arguments	7	 	23
8514	3198	mjtko	2011-10-03T11:53:21.000Z	[]	asset-pipeline digest assets	7	this command chain events ruby rake assets assets precompile precompile this directory assets precompile task rake groups env assets precompile directory this effect assets assets assets precompile groups env assets precompile directory assets assets assets assets precompile this precompile	131
8514	3207	cntrytwist	2011-10-04T03:08:13.000Z	[]	regression between	5	between activerecord primary-key build proper models has-many permissions this select permissions permissions inner-join permissions where user user limit inner-join join model add primary-key out checked this using postgresql	182
460078	580	igorminar	2011-10-06T00:24:49.000Z	[]	rename doc	7	rename this doc html5 url-rewriting rules	14
8514	3247	stanislaw	2011-10-08T01:08:34.000Z	[]	has-many	12	ruby class activerecord base has-many items has-many order position items cycle has-many order position items class activerecord base class activerecord base has-many items ruby output ruby load select limit sql insert-into contenttype file filesize updated status updated sat contenttype file filesize updated status updated sat rollback nameerror uninitialized-constant home activerecord home activerecord home activerecord primary-key home activerecord associations block construct join attributes home activerecord associations map home activerecord associations construct join attributes home activerecord associations has-many-through record home activerecord associations has-many-through insert record home activerecord associations block levels record home activerecord associations add target home activerecord associations block record home activerecord associations block home activerecord connection abstract database home activerecord home activerecord associations home activerecord associations record home activerecord associations home activerecord associations irb home home home required require main material	561
8514	3271	camwest	2011-10-09T18:22:51.000Z	[]	nested has-many-through	11	schema models ruby schema create-table categories count table category table updated create-table class categorization activerecord base category class category activerecord base has-many class activerecord base has-many categories count class activerecord base has-many categories count condition category count sql count condition assert category this path associations ruby class activerecord base has-many categories count this either using can get this fixed	222
8514	3335	assembler	2011-10-15T09:10:48.000Z	[]	 	5	this heroku where post this rails-3.1 whenever database schema heroku bamboo stack model research codebase out can fix heroku console command activerecord table local development-mode	116
8514	3353	nuoyan	2011-10-17T20:17:43.000Z	[activesupport]	activesupport json encoding options return	9	rails-3.0.10 activesupport json options options which can value hash this value back encode json options value hash json default optional model break hash hash options options like options value hash arrays get encoder options can detect circular options encoder self options	131
8514	3386	troyk	2011-10-21T07:57:33.000Z	[activerecord]	set readonly	10	ruby-1.9.2 ruby username user username	19
8514	3425	hukl	2011-10-24T18:59:08.000Z	[]	has-many uniq was set	13	add object has-many uniq was set this mysql mysql2 sqlite3 file memory proper this this any this which fixtures fact transactions which this	107
460078	638	esprehn	2011-11-05T22:33:07.000Z	[component: forms;;type: feature]	options select options	8	construct select option option option option option select express state option options	32
460078	648	mhevery	2011-11-09T21:52:30.000Z	[]	anchor html5mode	8	html where url base url build path base href build crate href browser build build	56
460078	653	vojtajina	2011-11-14T19:07:27.000Z	[prs plz!;;type: feature]	filter	7	 	5
460078	654	vojtajina	2011-11-14T21:36:55.000Z	[prs plz!;;type: feature]	function get value	11	filtering function get value	16
8514	3644	laughingjohn	2011-11-16T12:29:00.000Z	[]	dump format symbol ruby	12	project windows bit info webrick info ruby-1.9.3 info webrick pid port rubygems actionview encoding dump format symbol rubygems actionview load rubygems actionview required rubygems block required rubygems activesupport lazyload instance-eval rubygems activesupport lazyload execute hook rubygems activesupport lazyload block load rubygems activesupport lazyload each rubygems activesupport lazyload load rubygems actionview class base rubygems actionview module actionview rubygems actionview required rubygems abstract controller view view rubygems abstract controller view prepend view-path rubygems block levels class rubygems activesupport lazyload instance-eval rubygems activesupport lazyload execute hook rubygems activesupport lazyload block load rubygems activesupport lazyload each rubygems activesupport lazyload load rubygems actioncontroller class base rubygems actioncontroller module actioncontroller rubygems actioncontroller required rubygems actiondispatch middleware rubygems actiondispatch middleware match rubygems actiondispatch middleware call rubygems call rubygems rack call rubygems rack call rubygems rack handler service ruby-1.9.1 webrick service ruby-1.9.1 webrick ruby-1.9.1 webrick block line like this defined ruby ruby ruby ruby version ruby this ruby runtime encoding templates converter loaded ruby find runtime load structure which contains list load testing this process size which dump file encoding puts encoding rescue puts puts fix posting place	777
8514	3672	njakobsen	2011-11-17T23:36:49.000Z	[]	 	6	set class activerecord base has-many posts class post activerecord base sql-delete posts where where post load select posts posts where posts posts where posts posts where can rails-3.1 this this posts ruby cpu	134
8514	3685	phene	2011-11-18T21:50:12.000Z	[]	views release	9	using view count key reserved view this any integer count key string proper	49
8514	3886	ghost	2011-12-07T08:00:30.000Z	[]	add tags table scaffolding	11	this scaffolding bootstrapping frameworks this html this file	39
8514	3890	ebrett	2011-12-07T14:01:50.000Z	[]	has-many	6	having has-many classname model action action channel order subscriptions proxy has-many subscriptions classname model proxy proxy owner self named-scope like documentation activerecord relation which proxy any validation date nameerror undefined local proxy activerecord relation model action subscriptions action subscription model action subscribe models subscribe author state publish-actions models models	205
8514	3987	kjg	2011-12-14T19:20:36.000Z	[]	activerecord setting primary-key defined auto-increment primary-key	16	using legacy-database writing view set auto-increment schema primary-key activerecord set primary-key schema like schema gets primary-key fix this gist place primary-key definitions fix either find time lifecycle primary-key set definitions cycle	157
460078	693	dmanek	2011-12-19T02:06:41.000Z	[]	equivalent	9	equivalent object object	23
8514	4046	kaluznyo	2011-12-20T08:27:49.000Z	[]	activerecord	2	activerecord connection abstract connection connection activerecord activerecord rake	32
